request_id,request_type,node_id,node_type,runner,start_timestamp,completion_timestamp
3808,2,1,TOKEN,h100-80gb_27,125.85060437262177,131.54842244481904
3808,2,2,KVCacheTransfer,DummyLink,125.72290024684975,125.72669472621986
3964,2,0,PROMPT,h100-80gb_2,130.6796190134684,131.00070304211485
3964,2,1,TOKEN,h100-80gb_38,131.13032782657038,131.55518259904053
3964,2,2,KVCacheTransfer,DummyLink,131.00070304211485,131.045638650025
3947,2,0,PROMPT,h100-80gb_8,129.98046520342757,130.0262843316017
3947,2,1,TOKEN,h100-80gb_32,130.12733268663052,131.68500483840424
3947,2,2,KVCacheTransfer,DummyLink,130.0262843316017,130.02663947991712
3810,2,0,PROMPT,h100-80gb_3,125.75447015624172,125.82378632557334
3810,2,1,TOKEN,h100-80gb_27,125.85060437262177,131.7253344283352
3810,2,2,KVCacheTransfer,DummyLink,125.82378632557334,125.83204819691123
3775,2,0,PROMPT,h100-80gb_4,124.730276312624,124.89055901568096
3775,2,1,TOKEN,h100-80gb_30,125.03078943753852,131.7509339171007
3775,2,2,KVCacheTransfer,DummyLink,124.89055901568096,124.91418572466534
3815,2,0,PROMPT,h100-80gb_3,125.82745523762512,125.88799559096603
3815,2,1,TOKEN,h100-80gb_27,125.99219884041796,131.76071358098926
3815,2,2,KVCacheTransfer,DummyLink,125.88799559096603,125.89457518080978
3205,2,0,PROMPT,h100-80gb_5,105.92851036755168,106.06739296974636
3205,2,1,TOKEN,h100-80gb_29,106.26627958590797,131.77301689276337
3205,2,2,KVCacheTransfer,DummyLink,106.06739296974636,106.08759903969265
3911,2,0,PROMPT,h100-80gb_1,128.95257550134613,129.00106349814325
3911,2,1,TOKEN,h100-80gb_28,129.00552861411077,131.8021783114944
3911,2,2,KVCacheTransfer,DummyLink,129.00106349814325,129.00362430441766
3258,2,0,PROMPT,h100-80gb_3,107.75655859912104,107.89625978440881
3258,2,1,TOKEN,h100-80gb_33,109.01691524637727,131.80615027229214
3258,2,2,KVCacheTransfer,DummyLink,107.89625978440881,107.91659669847131
3270,2,0,PROMPT,h100-80gb_7,107.93134846528808,108.07865077929743
3270,2,1,TOKEN,h100-80gb_35,108.45838844011685,131.80835993572236
3270,2,2,KVCacheTransfer,DummyLink,108.07865077929743,108.10020267443903
3863,2,0,PROMPT,h100-80gb_3,127.70694966475082,127.93646110939505
3863,2,1,TOKEN,h100-80gb_29,128.1286657168712,131.80839280136829
3863,2,2,KVCacheTransfer,DummyLink,127.93646110939505,127.97115349220755
3580,2,0,PROMPT,h100-80gb_6,118.61005956424177,118.77630622983412
3580,2,1,TOKEN,h100-80gb_30,118.84242224830612,131.82165329381888
3580,2,2,KVCacheTransfer,DummyLink,118.77630622983412,118.80088623166517
3928,2,0,PROMPT,h100-80gb_3,129.3364049720956,130.607155319181
3928,2,1,TOKEN,h100-80gb_35,130.95931542086043,131.84373260027812
3928,2,2,KVCacheTransfer,DummyLink,130.607155319181,130.74613046261362
3914,2,0,PROMPT,h100-80gb_0,129.0630200262772,129.7104825723764
3914,2,1,TOKEN,h100-80gb_28,130.38621092518838,131.87296256919583
3914,2,2,KVCacheTransfer,DummyLink,129.7104825723764,129.7868394601938
3866,2,0,PROMPT,h100-80gb_5,127.79158099043524,127.94250845814257
3866,2,1,TOKEN,h100-80gb_29,128.1286657168712,131.87913813047976
3866,2,2,KVCacheTransfer,DummyLink,127.94250845814257,127.96463980579883
3865,2,0,PROMPT,h100-80gb_4,127.72724430994832,127.8618001157938
3865,2,1,TOKEN,h100-80gb_29,127.9163713366518,131.91450755098634
3865,2,2,KVCacheTransfer,DummyLink,127.8618001157938,127.88131458112584
3282,2,0,PROMPT,h100-80gb_2,108.40656292766,108.47695169672382
3282,2,1,TOKEN,h100-80gb_25,108.59725767339869,131.9168555842083
3282,2,2,KVCacheTransfer,DummyLink,108.47695169672382,108.48541918024432
3864,2,0,PROMPT,h100-80gb_1,127.72018520149956,127.87824603616099
3864,2,1,TOKEN,h100-80gb_29,127.9163713366518,131.94987697149293
3864,2,2,KVCacheTransfer,DummyLink,127.87824603616099,127.90151759682993
3330,2,0,PROMPT,h100-80gb_5,110.08211906441085,110.2231065945592
3330,2,1,TOKEN,h100-80gb_34,110.5560518600789,131.96726145118043
3330,2,2,KVCacheTransfer,DummyLink,110.2231065945592,110.24364912080432
2892,2,0,PROMPT,h100-80gb_1,95.89384612255148,96.0598589072601
2892,2,1,TOKEN,h100-80gb_28,96.24019652823556,131.97912922360052
2892,2,2,KVCacheTransfer,DummyLink,96.0598589072601,96.08440152505794
3906,2,0,PROMPT,h100-80gb_1,128.78031858772084,128.9130033464964
3906,2,1,TOKEN,h100-80gb_28,129.00552861411077,131.97912922360052
3906,2,2,KVCacheTransfer,DummyLink,128.9130033464964,128.9322187395628
3735,2,0,PROMPT,h100-80gb_5,123.3921336206333,123.53277032945604
3735,2,1,TOKEN,h100-80gb_34,123.57877866925102,132.0026665562278
3735,2,2,KVCacheTransfer,DummyLink,123.53277032945604,123.55325677965135
3261,2,0,PROMPT,h100-80gb_1,107.80789738820998,107.87087546821498
3261,2,1,TOKEN,h100-80gb_36,109.02886986165865,132.0218706625439
3261,2,2,KVCacheTransfer,DummyLink,107.87087546821498,107.87792235847377
3956,2,0,PROMPT,h100-80gb_1,130.37179097371657,130.43554912625407
3956,2,1,TOKEN,h100-80gb_25,130.60805401944913,132.02295411358054
3956,2,2,KVCacheTransfer,DummyLink,130.43554912625407,130.44274555264568
3328,2,0,PROMPT,h100-80gb_4,110.06298235137126,110.11246551951933
3328,2,1,TOKEN,h100-80gb_34,110.5560518600789,132.10887213922243
3328,2,2,KVCacheTransfer,DummyLink,110.11246551951933,110.11584877452421
3807,2,0,PROMPT,h100-80gb_2,125.6645731472189,125.80649620090222
3807,2,1,TOKEN,h100-80gb_36,125.973728952361,132.16334834457024
3807,2,2,KVCacheTransfer,DummyLink,125.80649620090222,125.82718826328015
3246,2,0,PROMPT,h100-80gb_3,107.34982926403237,107.41758528829897
3246,2,1,TOKEN,h100-80gb_37,107.72672721197578,132.28295722085068
3246,2,2,KVCacheTransfer,DummyLink,107.41758528829897,107.42554808737123
3948,2,0,PROMPT,h100-80gb_9,129.98846437930015,130.11531480510152
3948,2,1,TOKEN,h100-80gb_32,130.23351880533016,132.28684945157045
3948,2,2,KVCacheTransfer,DummyLink,130.11531480510152,130.13353952128804
3949,2,0,PROMPT,h100-80gb_0,130.06228977191012,130.24479115892245
3949,2,1,TOKEN,h100-80gb_32,130.33972438832478,132.35765317356686
3949,2,2,KVCacheTransfer,DummyLink,130.24479115892245,130.27196935106113
3888,2,0,PROMPT,h100-80gb_1,128.29770260965196,128.34781906865973
3888,2,1,TOKEN,h100-80gb_34,128.78123345545555,132.39210000340475
3888,2,2,KVCacheTransfer,DummyLink,128.34781906865973,128.35172570012946
3969,2,0,PROMPT,h100-80gb_3,130.81201323789307,130.85756095569874
3969,2,1,TOKEN,h100-80gb_26,132.0698012203075,132.42365762783146
3969,2,2,KVCacheTransfer,DummyLink,130.85756095569874,130.85769179981494
3893,2,0,PROMPT,h100-80gb_1,128.4322656321131,128.4975839297156
3893,2,1,TOKEN,h100-80gb_34,128.78123345545555,132.4629102134995
3893,2,2,KVCacheTransfer,DummyLink,128.4975839297156,128.50507942837282
3936,2,0,PROMPT,h100-80gb_4,129.67489695554465,129.8186910562979
3936,2,1,TOKEN,h100-80gb_38,129.89112968561741,132.54656771300608
3936,2,2,KVCacheTransfer,DummyLink,129.8186910562979,129.83968219094146
3821,2,0,PROMPT,h100-80gb_5,125.9380067612402,126.19987279594073
3821,2,1,TOKEN,h100-80gb_33,127.31094764615442,132.72620288424773
3821,2,2,KVCacheTransfer,DummyLink,126.19987279594073,126.23910733878742
3793,2,0,PROMPT,h100-80gb_6,125.32098603361888,125.9690310517897
3793,2,1,TOKEN,h100-80gb_29,126.4658650064249,132.7279620499986
3793,2,2,KVCacheTransfer,DummyLink,125.9690310517897,126.04544401565688
3996,2,0,PROMPT,h100-80gb_6,131.87873271572855,132.03188205183142
3996,2,1,TOKEN,h100-80gb_35,132.40964332838342,132.72808489871252
3996,2,2,KVCacheTransfer,DummyLink,132.03188205183142,132.0543685478031
3966,2,0,PROMPT,h100-80gb_0,130.7300075983136,130.94840970098014
3966,2,1,TOKEN,h100-80gb_26,132.0698012203075,132.74210568625887
3966,2,2,KVCacheTransfer,DummyLink,130.94840970098014,130.98132634221548
3389,2,0,PROMPT,h100-80gb_8,111.97454040524671,112.03946866658298
3389,2,1,TOKEN,h100-80gb_34,112.25487728896266,132.7461575419768
3389,2,2,KVCacheTransfer,DummyLink,112.03946866658298,112.0468893971738
3296,2,0,PROMPT,h100-80gb_4,108.88206363279794,108.9488445663989
3296,2,1,TOKEN,h100-80gb_31,109.58711212534989,132.7869345955168
3296,2,2,KVCacheTransfer,DummyLink,108.9488445663989,108.95662044530515
3749,2,0,PROMPT,h100-80gb_5,123.85051934437791,123.99875718192223
3749,2,1,TOKEN,h100-80gb_35,124.0940437039638,132.79884320402067
3749,2,2,KVCacheTransfer,DummyLink,123.99875718192223,124.02045861319664
3819,2,0,PROMPT,h100-80gb_2,125.91692709046194,125.9669756968776
3819,2,1,TOKEN,h100-80gb_32,126.30542720548794,132.81783519390447
3819,2,2,KVCacheTransfer,DummyLink,125.9669756968776,125.97082625229751
3781,2,0,PROMPT,h100-80gb_8,124.82709647323546,124.89534004283487
3781,2,1,TOKEN,h100-80gb_28,125.14670954506012,132.93474265496332
3781,2,2,KVCacheTransfer,DummyLink,124.89534004283487,124.90339630199014
3961,2,0,PROMPT,h100-80gb_1,130.4861852949475,130.5539413192141
3961,2,1,TOKEN,h100-80gb_36,130.64257031640963,132.94140422663344
3961,2,2,KVCacheTransfer,DummyLink,130.5539413192141,130.56190411828635
4017,2,0,PROMPT,h100-80gb_6,132.42495174046982,132.58172623027068
4017,2,1,TOKEN,h100-80gb_26,132.67133440475408,132.95440006647826
4017,2,2,KVCacheTransfer,DummyLink,132.58172623027068,132.604792178757
3750,2,0,PROMPT,h100-80gb_0,123.88594020743946,124.50447330731592
3750,2,1,TOKEN,h100-80gb_25,124.84120023204919,132.97787331842247
3750,2,2,KVCacheTransfer,DummyLink,124.50447330731592,124.57804508465966
3932,2,0,PROMPT,h100-80gb_4,129.51967295108523,129.65352711427948
3932,2,1,TOKEN,h100-80gb_34,130.1616821949935,132.99401598565254
3932,2,2,KVCacheTransfer,DummyLink,129.65352711427948,129.67292942751192
3897,2,0,PROMPT,h100-80gb_1,128.56309989788153,128.62783314108466
3897,2,1,TOKEN,h100-80gb_28,128.65160732560355,133.00554637695973
3897,2,2,KVCacheTransfer,DummyLink,128.62783314108466,128.63521648764228
3935,2,0,PROMPT,h100-80gb_6,129.63983761099217,129.78737380588527
3935,2,1,TOKEN,h100-80gb_34,130.1616821949935,133.0294210906999
3935,2,2,KVCacheTransfer,DummyLink,129.78737380588527,129.80896308506007
3925,2,0,PROMPT,h100-80gb_9,129.27950780998418,129.34277841718887
3925,2,1,TOKEN,h100-80gb_34,129.4183307033585,133.10023130079466
3925,2,2,KVCacheTransfer,DummyLink,129.34277841718887,129.34988138349746
3995,2,0,PROMPT,h100-80gb_0,131.83774125098267,132.13902122919475
3995,2,1,TOKEN,h100-80gb_33,132.44309180583525,133.11546439681905
3995,2,2,KVCacheTransfer,DummyLink,132.13902122919475,132.18205025141154
3849,2,0,PROMPT,h100-80gb_1,127.12066661145413,127.18627743625633
3849,2,1,TOKEN,h100-80gb_37,128.60350912458162,133.16738088836664
3849,2,2,KVCacheTransfer,DummyLink,127.18627743625633,127.19382901096337
3912,2,0,PROMPT,h100-80gb_2,128.95829627348454,129.08788474581993
3912,2,1,TOKEN,h100-80gb_39,129.73277521437956,133.2000165197566
3912,2,2,KVCacheTransfer,DummyLink,129.08788474581993,129.1065767624215
3937,2,0,PROMPT,h100-80gb_8,129.71042640849876,129.8422053180614
3937,2,1,TOKEN,h100-80gb_31,129.92125242697963,133.21148442736566
3937,2,2,KVCacheTransfer,DummyLink,129.8422053180614,129.86127117499498
3902,2,0,PROMPT,h100-80gb_0,128.66755008387292,128.71746298510436
3902,2,1,TOKEN,h100-80gb_28,129.00552861411077,133.25334318370136
3902,2,2,KVCacheTransfer,DummyLink,128.71746298510436,128.72120138842467
4019,2,0,PROMPT,h100-80gb_3,132.50029452544274,132.6166308525534
4019,2,1,TOKEN,h100-80gb_34,132.67534084378374,133.27725682603153
4019,2,2,KVCacheTransfer,DummyLink,132.6166308525534,132.6330611351462
3705,2,0,PROMPT,h100-80gb_10,122.34540753682847,122.41511374242634
3705,2,1,TOKEN,h100-80gb_32,122.44964132240456,133.34877227550106
3705,2,2,KVCacheTransfer,DummyLink,122.41511374242634,122.42345038183063
3910,2,0,PROMPT,h100-80gb_3,128.8901442952867,128.9549750475564
3910,2,1,TOKEN,h100-80gb_31,129.24913935992888,133.4237398789951
3910,2,2,KVCacheTransfer,DummyLink,128.9549750475564,128.9623770861306
3814,2,0,PROMPT,h100-80gb_2,125.80946947462829,125.8787856439599
3814,2,1,TOKEN,h100-80gb_28,125.96103993734633,133.46575434969063
3814,2,2,KVCacheTransfer,DummyLink,125.8787856439599,125.8870475152978
3994,2,0,PROMPT,h100-80gb_5,131.79615814276676,132.04309371324968
3994,2,1,TOKEN,h100-80gb_27,132.60973538750702,133.49429206103866
3994,2,2,KVCacheTransfer,DummyLink,132.04309371324968,132.0805712065358
3703,2,0,PROMPT,h100-80gb_0,122.32576254391516,122.64179848127442
3703,2,1,TOKEN,h100-80gb_33,122.78165051083108,133.5401602108802
3703,2,2,KVCacheTransfer,DummyLink,122.64179848127442,122.68624809675293
3313,2,0,PROMPT,h100-80gb_2,109.61810723400524,109.78482166136507
3313,2,1,TOKEN,h100-80gb_27,109.82303396398834,133.56505685444512
3313,2,2,KVCacheTransfer,DummyLink,109.78482166136507,109.80947643126254
3764,2,0,PROMPT,h100-80gb_6,124.295710858669,124.4267231152021
3764,2,1,TOKEN,h100-80gb_27,124.50561588696698,133.56505685444512
3764,2,2,KVCacheTransfer,DummyLink,124.4267231152021,124.44565812801947
4010,2,0,PROMPT,h100-80gb_3,132.23394660852492,132.47714008486798
4010,2,1,TOKEN,h100-80gb_28,132.6869231398775,133.57195020053777
4010,2,2,KVCacheTransfer,DummyLink,132.47714008486798,132.51401943362288
3825,2,0,PROMPT,h100-80gb_2,125.9791880496134,126.07427713561997
3825,2,1,TOKEN,h100-80gb_32,126.30542720548794,133.63193525870014
3825,2,2,KVCacheTransfer,DummyLink,126.07427713561997,126.08708116699204
4007,2,0,PROMPT,h100-80gb_3,132.14560262703375,132.2103358702369
4007,2,1,TOKEN,h100-80gb_28,132.36833558733608,133.64274094633754
4007,2,2,KVCacheTransfer,DummyLink,132.2103358702369,132.2177192167945
3991,2,0,PROMPT,h100-80gb_2,131.6191103929779,132.5665416931154
3991,2,1,TOKEN,h100-80gb_38,133.29007491900092,133.64415840996625
3991,2,2,KVCacheTransfer,DummyLink,132.5665416931154,132.6730301116945
3391,2,0,PROMPT,h100-80gb_0,112.0974064418881,112.23535352054782
3391,2,1,TOKEN,h100-80gb_28,112.40950414282835,133.7489173328897
3391,2,2,KVCacheTransfer,DummyLink,112.23535352054782,112.25541005436129
3968,2,0,PROMPT,h100-80gb_1,130.79144213734344,131.51452201595092
3968,2,1,TOKEN,h100-80gb_36,131.80963467520945,133.7547970887116
3968,2,2,KVCacheTransfer,DummyLink,131.51452201595092,131.59846786250853
3923,2,0,PROMPT,h100-80gb_7,129.23542215905147,129.30054543852086
3923,2,1,TOKEN,h100-80gb_39,129.73277521437956,133.83706835097124
3923,2,2,KVCacheTransfer,DummyLink,129.30054543852086,129.30800355314489
3939,2,0,PROMPT,h100-80gb_5,129.7777891304953,130.2227455530352
3939,2,1,TOKEN,h100-80gb_28,130.38621092518838,133.89047287209593
3939,2,2,KVCacheTransfer,DummyLink,130.2227455530352,130.27960666753714
3952,2,0,PROMPT,h100-80gb_0,130.27152670149513,130.3350898358995
3952,2,1,TOKEN,h100-80gb_31,131.54855071090367,133.95439797236367
3952,2,2,KVCacheTransfer,DummyLink,130.3350898358995,130.34224887825792
4009,2,0,PROMPT,h100-80gb_5,132.19793259287684,132.49435863715894
4009,2,1,TOKEN,h100-80gb_29,132.62184405633138,133.96615453571115
4009,2,2,KVCacheTransfer,DummyLink,132.49435863715894,132.53692035896069
4053,2,0,PROMPT,h100-80gb_5,133.5017310291385,133.64833170049664
4053,2,1,TOKEN,h100-80gb_31,133.70672119544105,133.98977712501772
4053,2,2,KVCacheTransfer,DummyLink,133.64833170049664,133.66977144353862
3794,2,0,PROMPT,h100-80gb_0,125.33144121078044,125.49733705504718
3794,2,1,TOKEN,h100-80gb_30,125.5966579930047,134.0137917696245
3794,2,2,KVCacheTransfer,DummyLink,125.49733705504718,125.52186098082844
3954,2,0,PROMPT,h100-80gb_4,130.3245003614101,130.5548303891474
3954,2,1,TOKEN,h100-80gb_31,131.54855071090367,134.02515303362264
3954,2,2,KVCacheTransfer,DummyLink,130.5548303891474,130.58965361607613
3806,2,0,PROMPT,h100-80gb_2,125.59495244401852,125.64500105043417
3806,2,1,TOKEN,h100-80gb_33,125.71857434800165,134.0356500147903
3806,2,2,KVCacheTransfer,DummyLink,125.64500105043417,125.64885160585409
4043,2,0,PROMPT,h100-80gb_4,133.16538263651026,133.2351863511747
4043,2,1,TOKEN,h100-80gb_28,133.25334318370136,134.0674010758579
4043,2,2,KVCacheTransfer,DummyLink,133.2351863511747,133.24354168259558
3894,2,0,PROMPT,h100-80gb_2,128.47069608786936,128.5998464727593
3894,2,1,TOKEN,h100-80gb_26,128.8856190885563,134.08667568957165
3894,2,2,KVCacheTransfer,DummyLink,128.5998464727593,128.61846372129446
4045,2,0,PROMPT,h100-80gb_6,133.20920307522408,133.39474491372505
4045,2,1,TOKEN,h100-80gb_29,133.68309536208528,134.10767114632745
4045,2,2,KVCacheTransfer,DummyLink,133.39474491372505,133.42240909829536
3718,2,0,PROMPT,h100-80gb_2,122.6006905942822,122.736766625872
3718,2,1,TOKEN,h100-80gb_38,122.95230004898512,134.13990773780935
3718,2,2,KVCacheTransfer,DummyLink,122.736766625872,122.75652408741985
3350,2,0,PROMPT,h100-80gb_3,110.59554244451898,110.64545534575042
3350,2,1,TOKEN,h100-80gb_38,111.80332205007603,134.2815670865888
3350,2,2,KVCacheTransfer,DummyLink,110.64545534575042,110.64919374907073
3881,2,0,PROMPT,h100-80gb_0,128.0613112801147,128.12653206865065
3881,2,1,TOKEN,h100-80gb_26,128.49641272482074,134.3343751748384
3881,2,2,KVCacheTransfer,DummyLink,128.12653206865065,128.13400887529127
4064,2,0,PROMPT,h100-80gb_0,133.7529406785389,133.81338352281324
4064,2,1,TOKEN,h100-80gb_38,133.92739925034522,134.3523902728802
4064,2,2,KVCacheTransfer,DummyLink,133.81338352281324,133.81994442064038
4056,2,0,PROMPT,h100-80gb_1,133.53879141409885,133.60859512876328
4056,2,1,TOKEN,h100-80gb_37,133.94572224675616,134.3703499357849
4056,2,2,KVCacheTransfer,DummyLink,133.60859512876328,133.61695046018417
4051,2,0,PROMPT,h100-80gb_0,133.47997203634358,133.5271029812985
4051,2,1,TOKEN,h100-80gb_31,133.70672119544105,134.37888941132758
4051,2,2,KVCacheTransfer,DummyLink,133.5271029812985,133.5285422665768
3421,2,0,PROMPT,h100-80gb_4,113.27837271448824,113.42813077777687
3421,2,1,TOKEN,h100-80gb_25,113.65843266457584,134.42803577943812
3421,2,2,KVCacheTransfer,DummyLink,113.42813077777687,113.45007520526711
3993,2,0,PROMPT,h100-80gb_4,131.78865657013483,133.05940691722023
3993,2,1,TOKEN,h100-80gb_30,133.58947550931538,134.47342554565358
3993,2,2,KVCacheTransfer,DummyLink,133.05940691722023,133.19838206065285
3858,2,0,PROMPT,h100-80gb_6,127.38539363960524,127.63431719759996
3858,2,1,TOKEN,h100-80gb_25,127.95500685629347,134.53414404095787
3858,2,2,KVCacheTransfer,DummyLink,127.63431719759996,127.67211245516832
4028,2,0,PROMPT,h100-80gb_3,132.6956167296349,133.9512986976623
4028,2,1,TOKEN,h100-80gb_25,134.2511724566594,134.53414404095787
4028,2,2,KVCacheTransfer,DummyLink,133.9512986976623,134.0887597877502
3878,2,0,PROMPT,h100-80gb_0,127.95706178177367,128.02413524257435
3878,2,1,TOKEN,h100-80gb_38,128.05029455064465,134.56485983175438
3878,2,2,KVCacheTransfer,DummyLink,128.02413524257435,128.0319671975304
3367,2,0,PROMPT,h100-80gb_5,111.24174660096234,111.40787632611283
3367,2,1,TOKEN,h100-80gb_37,111.72583339701,134.5826443160043
3367,2,2,KVCacheTransfer,DummyLink,111.40787632611283,111.43243763592729
3944,2,0,PROMPT,h100-80gb_6,129.9634311630068,130.1136569880629
3944,2,1,TOKEN,h100-80gb_32,130.23351880533016,134.62294730701197
3944,2,2,KVCacheTransfer,DummyLink,130.1136569880629,130.13567618361955
3950,2,0,PROMPT,h100-80gb_1,130.12104417125045,130.25676938151463
3950,2,1,TOKEN,h100-80gb_25,130.60805401944913,134.64023283818264
3950,2,2,KVCacheTransfer,DummyLink,130.25676938151463,130.27647076701268
3905,2,0,PROMPT,h100-80gb_0,128.76718417124863,129.02322548523318
3905,2,1,TOKEN,h100-80gb_38,129.14769060465503,134.70650620433716
3905,2,2,KVCacheTransfer,DummyLink,129.02322548523318,129.06189926758182
3921,2,0,PROMPT,h100-80gb_8,129.17671179975778,129.31208618869636
3921,2,1,TOKEN,h100-80gb_39,129.73277521437956,134.75729938563077
3921,2,2,KVCacheTransfer,DummyLink,129.31208618869636,129.3317314981446
3861,2,0,PROMPT,h100-80gb_3,127.5559608420321,127.60544401018018
3861,2,1,TOKEN,h100-80gb_33,128.6557447329086,134.81423143281788
3861,2,2,KVCacheTransfer,DummyLink,127.60544401018018,127.60882726518506
3359,2,0,PROMPT,h100-80gb_6,110.93082638089696,111.31792391099133
3359,2,1,TOKEN,h100-80gb_33,111.67150657693448,134.885009202421
3359,2,2,KVCacheTransfer,DummyLink,111.31792391099133,111.36921480454602
4012,2,0,PROMPT,h100-80gb_1,132.262642714549,133.5333930616344
4012,2,1,TOKEN,h100-80gb_35,134.4261349998464,134.8860639843493
4012,2,2,KVCacheTransfer,DummyLink,133.5333930616344,133.67236820506702
3895,2,0,PROMPT,h100-80gb_3,128.48577396264395,128.62184999423374
3895,2,1,TOKEN,h100-80gb_28,128.65160732560355,134.9166305015221
3895,2,2,KVCacheTransfer,DummyLink,128.62184999423374,128.64160745578158
4031,2,0,PROMPT,h100-80gb_7,132.7784109831949,133.20569908622963
4031,2,1,TOKEN,h100-80gb_29,133.29392468289052,134.99226674844905
4031,2,2,KVCacheTransfer,DummyLink,133.20569908622963,133.26085922722083
3312,2,0,PROMPT,h100-80gb_5,109.60937710839929,109.67342778813648
3312,2,1,TOKEN,h100-80gb_26,109.78198287612315,135.00669261698644
3312,2,2,KVCacheTransfer,DummyLink,109.67342778813648,109.68068029057788
4052,2,0,PROMPT,h100-80gb_2,133.49697493855928,133.79980817562895
4052,2,1,TOKEN,h100-80gb_27,134.83858956422176,135.01550154773793
4052,2,2,KVCacheTransfer,DummyLink,133.79980817562895,133.84298673397856
4071,2,0,PROMPT,h100-80gb_1,134.04491283365863,134.36696764909107
4071,2,1,TOKEN,h100-80gb_31,134.732616056885,135.01564927811756
4071,2,2,KVCacheTransfer,DummyLink,134.36696764909107,134.41199671708424
3940,2,0,PROMPT,h100-80gb_7,129.77844850424668,129.92656940134913
3940,2,1,TOKEN,h100-80gb_31,129.99200424418945,135.08640109532737
3940,2,2,KVCacheTransfer,DummyLink,129.92656940134913,129.94825214060694
3942,2,0,PROMPT,h100-80gb_1,129.90146789301298,129.96425095488485
3942,2,1,TOKEN,h100-80gb_33,130.39037428488678,135.09732304693537
3942,2,2,KVCacheTransfer,DummyLink,129.96425095488485,129.97126046111043
4087,2,0,PROMPT,h100-80gb_1,134.6219431811817,134.79181500047204
4087,2,1,TOKEN,h100-80gb_25,134.9231103450554,135.10000610832574
4087,2,2,KVCacheTransfer,DummyLink,134.79181500047204,134.81697445481774
3909,2,0,PROMPT,h100-80gb_2,128.8607037157018,128.9252419407718
3909,2,1,TOKEN,h100-80gb_39,129.73277521437956,135.111220674138
3909,2,2,KVCacheTransfer,DummyLink,128.9252419407718,128.93258790329622
3978,2,0,PROMPT,h100-80gb_2,131.11412749353906,131.16487724340652
3978,2,1,TOKEN,h100-80gb_37,131.71694268317216,135.11335431415947
3978,2,2,KVCacheTransfer,DummyLink,131.16487724340652,131.16930725134108
3979,2,0,PROMPT,h100-80gb_3,131.14510538750054,131.2864437389745
3979,2,1,TOKEN,h100-80gb_25,131.3863045444621,135.13538201693066
3979,2,2,KVCacheTransfer,DummyLink,131.2864437389745,131.3070423412694
4072,2,0,PROMPT,h100-80gb_6,134.08205073945953,134.18272544039553
4072,2,1,TOKEN,h100-80gb_31,134.27276168551285,135.1925190889946
4072,2,2,KVCacheTransfer,DummyLink,134.18272544039553,134.19648276461427
3999,2,0,PROMPT,h100-80gb_9,131.92205308157438,132.36234972754147
3999,2,1,TOKEN,h100-80gb_29,132.51573579481163,135.20458059296342
3999,2,2,KVCacheTransfer,DummyLink,132.36234972754147,132.418762233645
3982,2,0,PROMPT,h100-80gb_2,131.2666525654373,131.33167833584014
3982,2,1,TOKEN,h100-80gb_32,131.47257420812,135.22462971772003
3982,2,2,KVCacheTransfer,DummyLink,131.33167833584014,131.33911775844757
3920,2,0,PROMPT,h100-80gb_7,129.17625125186296,129.22435475063813
3920,2,1,TOKEN,h100-80gb_39,129.73277521437956,135.25277621334422
3920,2,2,KVCacheTransfer,DummyLink,129.22435475063813,129.22659779263032
4037,2,0,PROMPT,h100-80gb_10,132.96137269169378,133.10306186449336
4037,2,1,TOKEN,h100-80gb_33,133.29240882082684,135.2742480066482
4037,2,2,KVCacheTransfer,DummyLink,133.10306186449336,133.12371654283808
4020,2,0,PROMPT,h100-80gb_5,132.50660632439468,133.1615994531846
4020,2,1,TOKEN,h100-80gb_32,133.27797504160296,135.36619823312293
4020,2,2,KVCacheTransfer,DummyLink,133.1615994531846,133.23870402166605
3319,2,0,PROMPT,h100-80gb_6,109.8264925804514,109.87597574859947
3319,2,1,TOKEN,h100-80gb_38,109.89299703301776,135.37928105741713
3319,2,2,KVCacheTransfer,DummyLink,109.87597574859947,109.87935900360435
4088,2,0,PROMPT,h100-80gb_0,134.63889352193388,134.81285825668968
4088,2,1,TOKEN,h100-80gb_25,134.9231103450554,135.38299066882087
4088,2,2,KVCacheTransfer,DummyLink,134.81285825668968,134.83867193161643
3972,2,0,PROMPT,h100-80gb_3,130.8813203898176,130.93080355796567
3972,2,1,TOKEN,h100-80gb_39,131.89068941903304,135.3943187763538
3972,2,2,KVCacheTransfer,DummyLink,130.93080355796567,130.93418681297055
3392,2,0,PROMPT,h100-80gb_1,112.20442398528682,112.26769459249151
3392,2,1,TOKEN,h100-80gb_37,112.78729556595948,135.39638753539202
3392,2,2,KVCacheTransfer,DummyLink,112.26769459249151,112.2747975588001
3953,2,0,PROMPT,h100-80gb_1,130.305193714029,130.3689518665665
3953,2,1,TOKEN,h100-80gb_25,130.60805401944913,135.41836008932745
3953,2,2,KVCacheTransfer,DummyLink,130.3689518665665,130.3761482929581
3322,2,0,PROMPT,h100-80gb_5,109.92088366432225,109.98629947099133
3322,2,1,TOKEN,h100-80gb_38,110.24675611906683,135.4500977556102
3322,2,2,KVCacheTransfer,DummyLink,109.98629947099133,109.99381366166516
3335,2,0,PROMPT,h100-80gb_4,110.19865160464788,110.3377680877263
3335,2,1,TOKEN,h100-80gb_36,110.37333281134907,135.45260713020738
